time,frequency,confidence
7.640,1172.307,0.174053
7.650,265.197,0.243321
7.660,287.129,0.231161
7.670,35.565,0.046546
7.680,34.740,0.064835
7.690,33.957,0.049607
7.700,32.981,0.036108
7.710,32.182,0.084945
7.720,32.231,0.209148
7.730,85.389,0.066875
7.740,80.140,0.360334
7.750,77.310,0.532385
7.760,69.886,0.371737
7.770,65.632,0.557192
7.780,64.200,0.778189
7.790,61.698,0.823683
7.800,59.398,0.731220
7.810,57.067,0.684382
7.820,54.450,0.743929
7.830,52.486,0.797982
7.840,50.848,0.697128
7.850,49.063,0.745947
7.860,46.893,0.717322
7.870,46.888,0.772976
7.880,46.753,0.762743
7.890,46.103,0.769351
7.900,44.474,0.579771
7.910,44.184,0.619358
7.920,46.075,0.253769
7.930,46.343,0.090761
7.940,43.884,0.116852
7.950,773.164,0.099917
7.960,777.465,0.081818
7.970,868.564,0.014352
7.980,589.400,0.146115
7.990,358.940,0.197037
8.000,220.844,0.258366
8.010,32.408,0.043105
8.020,33.832,0.075798
8.030,34.532,0.132138
8.040,35.416,0.332358
8.050,32.246,0.075726
8.060,32.240,0.206846
8.070,88.720,0.058418
8.080,77.792,0.435717
8.090,75.309,0.297666
8.100,69.782,0.601900
8.110,65.704,0.628646
8.120,63.425,0.712223
8.130,61.012,0.703835
8.140,58.606,0.714728
8.150,56.073,0.728106
8.160,53.703,0.623745
8.170,51.798,0.797483
8.180,49.773,0.732220
8.190,48.079,0.703220
8.200,46.870,0.773669
8.210,47.420,0.671603
8.220,47.587,0.681269
8.230,46.422,0.781277
8.240,45.115,0.528215
8.250,45.195,0.462536
8.260,44.348,0.295422
8.270,43.731,0.086469
8.280,43.649,0.164656
8.290,777.626,0.263162
8.300,873.208,0.090905
8.310,935.246,0.087758
8.320,1056.980,0.260791
8.330,146.473,0.102844
8.340,143.504,0.039795
8.350,143.924,0.037421
8.360,141.217,0.034192
8.370,139.570,0.053295
8.380,162.051,0.029586
8.390,32.163,0.166313
8.400,32.248,0.120850
8.410,84.362,0.323315
8.420,78.822,0.546789
8.430,73.566,0.200566
8.440,68.514,0.410334
8.450,64.989,0.703017
8.460,62.462,0.811197
8.470,60.452,0.710306
8.480,57.994,0.730553
8.490,55.472,0.794441
8.500,52.961,0.596896
8.510,51.797,0.817348
8.520,49.205,0.725382
8.530,47.204,0.644415
8.540,46.495,0.862317
8.550,47.247,0.690657
8.560,46.763,0.746444
8.570,46.021,0.660758
8.580,44.664,0.523724
8.590,44.703,0.362741
8.600,45.416,0.175229
8.610,43.808,0.155735
8.620,43.866,0.177658
8.630,777.875,0.197269
8.640,237.770,0.053728
8.650,947.534,0.192763
8.660,489.897,0.215693
8.670,265.887,0.164736
8.680,208.183,0.073988
8.690,33.969,0.037996
8.700,33.879,0.021552
8.710,35.064,0.047604
8.720,32.310,0.026358
8.730,32.412,0.098037
8.740,32.757,0.025989
8.750,82.242,0.267755
8.760,76.623,0.697256
8.770,72.390,0.458387
8.780,68.157,0.313107
8.790,64.540,0.684524
8.800,61.689,0.773278
8.810,59.274,0.717994
8.820,57.116,0.652038
8.830,54.836,0.789090
8.840,52.302,0.831832
8.850,51.115,0.738083
8.860,49.722,0.822341
8.870,48.298,0.733891
8.880,46.725,0.810141
